Timestamp,X,Y,Z
6.267,-0.24899697,-0.38307226,10.01734
6.288,-0.42137948,-0.5554548,10.381258
6.309,-0.53630114,-0.5554548,10.419565
6.33,-0.593762,-0.36391863,10.611101
6.351,-0.5746084,-0.038307227,10.362104
6.371,-0.593762,0.076614454,10.362104
6.392,-0.84275895,-0.038307227,10.477026
6.417,-0.84275895,-0.24899697,10.55364
6.438,-0.7852981,-0.6703764,10.534487
6.459,-0.5746084,-0.7469909,10.381258
6.48,-0.49799395,-0.84275895,10.342951
6.5,-0.34476504,-1.1300632,10.170568
6.521,-0.36391863,-1.4748282,10.0748005
6.542,-0.40222588,-1.6472107,9.768343
6.563,-0.36391863,-1.3982137,9.346963
6.584,-0.38307226,-1.0151415,8.676586
6.605,-0.63206923,-1.091756,8.791509
6.626,-1.0726023,-1.5131354,9.423577
6.646,-1.3982137,-2.0494366,9.864111
6.667,-1.1683704,-2.2601264,9.65342
6.688,-1.1683704,-2.2984335,9.59596
6.708,-1.2641385,-2.0685902,9.346963
6.729,-1.3982137,-2.0111294,9.308656
6.749,-1.4748282,-2.030283,9.404424
6.77,-1.4173673,-1.9153613,9.710881
6.791,-1.3599066,-1.8387468,9.787497
6.812,-1.2641385,-1.6663643,9.672574
6.833,-0.9959879,-1.4365209,9.232041
6.854,-1.0151415,-1.3982137,9.097966
6.875,-1.1492168,-1.3982137,9.519345
6.896,-1.3215992,-1.532289,9.921572
6.917,-1.3215992,-1.532289,9.921572
6.938,-1.0534487,-1.6089035,9.691728
6.959,-0.9193734,-1.3790601,9.212888
6.981,-0.9002198,-1.3215992,9.212888
7.002,-1.2258313,-0.95768064,9.634267
7.023,-1.3024457,-0.7852981,9.844957
7.046,-1.0151415,-1.091756,10.687716
7.067,-1.3599066,-2.2601264,11.971008
7.088,-1.0151415,-2.126051,10.01734
7.109,-0.40222588,-1.3982137,8.561665
7.131,0.095768064,-0.63206923,8.255207
7.152,0.057460837,-0.63206923,8.446743
7.173,-0.4405331,-0.9959879,9.615113
7.194,-1.0342951,-1.3215992,10.170568
7.216,-1.0151415,-1.3407528,9.940725
7.237,-0.86191255,-1.2258313,9.615113
7.257,-0.93852705,-1.1492168,9.80665
7.278,-0.8810662,-1.091756,9.251195
7.299,-0.84275895,-0.93852705,9.883265
7.32,-0.80445176,-0.84275895,9.940725
7.34,-0.93852705,-1.0534487,10.170568
7.361,-0.86191255,-1.091756,10.438719
7.382,-0.7469909,-1.091756,9.940725
7.403,-0.70868367,-0.9959879,9.538499
7.424,-0.5746084,-0.72783726,9.80665
